"phosphatidylinositol-34:3"	("phosphatidylinositol-34:3" "PI-34:3" "PI34:3")	("PI-34:3" "PI34:3")
"phosphatidylinositol-34:4"	("phosphatidylinositol-34:4" "PI-34:4" "PI34:4")	("PI-34:4" "PI34:4")
"phosphatidylinositol-36:1"	("phosphatidylinositol-36:1" "PI-36:1" "PI36:1")	("PI-36:1" "PI36:1")
"phosphatidylinositol-36:2"	("phosphatidylinositol-36:2" "PI-36:2" "PI36:2")	("PI-36:2" "PI36:2")
"phosphatidylinositol-36:3"	("phosphatidylinositol-36:3" "PI-36:3" "PI36:3")	("PI-36:3" "PI36:3")
"phosphatidylinositol-36:4"	("phosphatidylinositol-36:4" "PI-36:4" "PI36:4")	("PI-36:4" "PI36:4")
"phosphatidylinositol-36:5"	("phosphatidylinositol-36:5" "PI-36:5" "PI36:5")	("PI-36:5" "PI36:5")
"phosphatidylinositol-36:6"	("phosphatidylinositol-36:6" "PI-36:6" "PI36:6")	("PI-36:6" "PI36:6")
"phosphatidylserine-34:1"	("phosphatidylserine-34:1" "PS-34:1" "PS34:1")	("PS-34:1" "PS34:1")
"phosphatidylserine-34:2"	("phosphatidylserine-34:2" "PS-34:2" "PS34:2")	("PS-34:2" "PS34:2")
"phosphatidylserine-34:3"	("phosphatidylserine-34:3" "PS-34:3" "PS34:3")	("PS-34:3" "PS34:3")
"phosphatidylserine-34:4"	("phosphatidylserine-34:4" "PS-34:4" "PS34:4")	("PS-34:4" "PS34:4")
"phosphatidylserine-36:1"	("phosphatidylserine-36:1" "PS-36:1" "PS36:1")	("PS-36:1" "PS36:1")
"phosphatidylserine-36:2"	("phosphatidylserine-36:2" "PS-36:2" "PS36:2")	("PS-36:2" "PS36:2")
"phosphatidylserine-36:3"	("phosphatidylserine-36:3" "PS-36:3" "PS36:3")	("PS-36:3" "PS36:3")
"phosphatidylserine-36:4"	("phosphatidylserine-36:4" "PS-36:4" "PS36:4")	("PS-36:4" "PS36:4")
"phosphatidylserine-36:5"	("phosphatidylserine-36:5" "PS-36:5" "PS36:5")	("PS-36:5" "PS36:5")
"phosphatidylserine-36:6"	("phosphatidylserine-36:6" "PS-36:6" "PS36:6")	("PS-36:6" "PS36:6")
"phosphatidylserine-38:1"	("phosphatidylserine-38:1" "PS-38:1" "PS38:1")	("PS-38:1" "PS38:1")
"phosphatidylserine-38:2"	("phosphatidylserine-38:2" "PS-38:2" "PS38:2")	("PS-38:2" "PS38:2")
"phosphatidylserine-38:3"	("phosphatidylserine-38:3" "PS-38:3" "PS38:3")	("PS-38:3" "PS38:3")
"phosphatidylserine-38:4"	("phosphatidylserine-38:4" "PS-38:4" "PS38:4")	("PS-38:4" "PS38:4")
"phosphatidylserine-38:5"	("phosphatidylserine-38:5" "PS-38:5" "PS38:5")	("PS-38:5" "PS38:5")
"phosphatidylserine-38:6"	("phosphatidylserine-38:6" "PS-38:6" "PS38:6")	("PS-38:6" "PS38:6")
"phosphatidylserine-40:1"	("phosphatidylserine-40:1" "PS-40:1" "PS40:1")	("PS-40:1" "PS40:1")
"phosphatidylserine-40:2"	("phosphatidylserine-40:2" "PS-40:2" "PS40:2")	("PS-40:2" "PS40:2")
"phosphatidylserine-40:3"	("phosphatidylserine-40:3" "PS-40:3" "PS40:3")	("PS-40:3" "PS40:3")
"phosphatidylserine-40:4"	("phosphatidylserine-40:4" "PS-40:4" "PS40:4")	("PS-40:4" "PS40:4")
"phosphatidylserine-42:1"	("phosphatidylserine-42:1" "PS-42:1" "PS42:1")	("PS-42:1" "PS42:1")
"phosphatidylserine-42:2"	("phosphatidylserine-42:2" "PS-42:2" "PS42:2")	("PS-42:2" "PS42:2")
"phosphatidylserine-42:3"	("phosphatidylserine-42:3" "PS-42:3" "PS42:3")	("PS-42:3" "PS42:3")
"phosphatidylserine-42:4"	("phosphatidylserine-42:4" "PS-42:4" "PS42:4")	("PS-42:4" "PS42:4")
"phosphatidylserine-44:2"	("phosphatidylserine-44:2" "PS-44:2" "PS44:2")	("PS-44:2" "PS44:2")
"phosphatidylserine-44:3"	("phosphatidylserine-44:3" "PS-44:3" "PS44:3")	("PS-44:3" "PS44:3")
"phospho<i>enol</i>pyruvate"	("phospho<i>enol</i>pyruvate" "PEP" "2-(phosphonooxy)- 2-propenoate")	("PEP" "2-(phosphonooxy)- 2-propenoate")
"phosphocholine"	("phosphocholine" "choline-phosphate" "phosphoryl-choline" "<i>O</i>-phosphocholine")	("choline-phosphate" "phosphoryl-choline" "<i>O</i>-phosphocholine")
"phospholactate"	("phospholactate" "DL-phospholactate")	("DL-phospholactate")
"phosphoribulosylformimino-AICAR-phosphate"	("phosphoribulosylformimino-AICAR-phosphate" "5-[(5-phospho-1-deoxy-&beta;-D-ribulos-1-ylamino)methylideneamino]-1-(5-phosphoribosyl)imidazole-4-carboxamide" "N-(5'-phospho-D-1'-ribulosylformimino)-5-amino-1-(5''-phosphoribosyl)-4-imidazolecarboxamide" "phosphoribulosylformiminoAICAR-phosphate" "phosphoribulosyl-formimino-5-aminoimidazole-4-carboxamide ribotide phosphate" "phosphoribulosyl-formimino-5-aminoimidazole-4-carboxamide ribonucleotide phosphate" "PRFAR" "N-(5'phospho-D-1'-ribulosylformimino)-5-amino-1-(5-phosphoribosyl)-4-imidazolecarboxamide" "phosphoribulosylformimino-AICAR-P")	("5-[(5-phospho-1-deoxy-&beta;-D-ribulos-1-ylamino)methylideneamino]-1-(5-phosphoribosyl)imidazole-4-carboxamide" "N-(5'-phospho-D-1'-ribulosylformimino)-5-amino-1-(5''-phosphoribosyl)-4-imidazolecarboxamide" "phosphoribulosylformiminoAICAR-phosphate" "phosphoribulosyl-formimino-5-aminoimidazole-4-carboxamide ribotide phosphate" "phosphoribulosyl-formimino-5-aminoimidazole-4-carboxamide ribonucleotide phosphate" "PRFAR" "N-(5'phospho-D-1'-ribulosylformimino)-5-amino-1-(5-phosphoribosyl)-4-imidazolecarboxamide" "phosphoribulosylformimino-AICAR-P")
"phylloquinol"	("phylloquinol" "2-methyl-3-phytyl-1,4-naphthoquinol" "vitamin K1")	("2-methyl-3-phytyl-1,4-naphthoquinol" "vitamin K1")
"phytanoyl-CoA"	("phytanoyl-CoA")	
"phytate"	("phytate" "phytic acid" "1D-<i>myo</i>-inositol 1,2,3,4,5,6-hexakisphosphate" "<i>myo</i>-inositol hexakisphosphate" "D-<i>myo</i>-Inositol 1,2,3,4,5,6-hexakisphosphate" "<i>myo</i>-Inositol 1,2,3,4,5,6-hexakisphosphate" "Inositol 1,2,3,4,5,6-hexakisphosphate" "InsP<sub>6</sub>" "1D-myo-Inositol hexakisphosphate" "IP6" "inositol hexaphosphate" "Ins(1,2,3,4,5,6)P<sub>6</sub>")	("phytic acid" "1D-<i>myo</i>-inositol 1,2,3,4,5,6-hexakisphosphate" "<i>myo</i>-inositol hexakisphosphate" "D-<i>myo</i>-Inositol 1,2,3,4,5,6-hexakisphosphate" "<i>myo</i>-Inositol 1,2,3,4,5,6-hexakisphosphate" "Inositol 1,2,3,4,5,6-hexakisphosphate" "InsP<sub>6</sub>" "1D-myo-Inositol hexakisphosphate" "IP6" "inositol hexaphosphate")
"phytol"	("phytol" "<i>trans</i>-phytol" "(2<i>E</i>,7<i>R</i>,11<i>R</i>)-3,7,11,15-tetramethyl-2-hexadecen-1-ol")	("<i>trans</i>-phytol" "(2<i>E</i>,7<i>R</i>,11<i>R</i>)-3,7,11,15-tetramethyl-2-hexadecen-1-ol")
"phytosphingosine"	("phytosphingosine" "4-hydroxysphinganine" "D-ribo-4-hydroxysphinganine")	("4-hydroxysphinganine" "D-ribo-4-hydroxysphinganine")
"phytosphingosine 1-phosphate"	("phytosphingosine 1-phosphate" "(2S,3S,4R)-2-ammonio-3,4-dihydroxyoctadecyl phosphate")	("(2S,3S,4R)-2-ammonio-3,4-dihydroxyoctadecyl phosphate")
"phytyl diphosphate"	("phytyl diphosphate" "phytyl pyrophosphate" "phytyl-PP")	("phytyl pyrophosphate" "phytyl-PP")
"phytyl monophosphate"	("phytyl monophosphate" "phytolmonophosphate")	("phytolmonophosphate")
"piericidin A"	("piericidin A")	
"pimeloyl-CoA"	("pimeloyl-CoA" "6-carboxyhexanoyl-CoA" "pimelyl-CoA")	("6-carboxyhexanoyl-CoA" "pimelyl-CoA")
"pinene"	("pinene" "&alpha;-pinene")	("&alpha;-pinene")
"pinocembrin chalcone"	("pinocembrin chalcone")	
"pinostrobin"	("pinostrobin" "(S)-2,3-Dihydro-5-hydroxy-7-methoxy-2-phenyl-4-benzopyrone")	("(S)-2,3-Dihydro-5-hydroxy-7-methoxy-2-phenyl-4-benzopyrone")
"plastoquinol-9"	("plastoquinol-9")	
"poly(-3-[&beta;-D-ribose-(1&rarr;1)-D-ribitol 5-phosphate-])"	("poly(-3-[&beta;-D-ribose-(1&rarr;1)-D-ribitol 5-phosphate-])" "polyribophosphate")	("polyribophosphate")
"poly-&beta;-1,6-N-acetyl-D-glucosamine"	("poly-&beta;-1,6-N-acetyl-D-glucosamine" "PGA")	("PGA")
"poly-3-hydroxybutanoate"	("poly-3-hydroxybutanoate" "a poly-&beta;-hydroxybutanoate" "PHB" "polyhydroxybutyrate" "2-methyl-3-ketobutyrate" "poly-hydroxybutyrate" "poly-3-hydroxybutyrate" "a poly-&beta;-hydroxybutyrate" "[(<i>R</i>)-3-hydroxybutanoate]<sub>n</sub>" "[(<i>R</i>)-3-hydroxybutanoate]<sub>(n-1)</sub>" "[(<i>R</i>)-3-hydroxybutanoate]<sub>(n+1)</sub>")	("a poly-&beta;-hydroxybutanoate" "PHB" "polyhydroxybutyrate" "2-methyl-3-ketobutyrate" "poly-hydroxybutyrate" "poly-3-hydroxybutyrate" "a poly-&beta;-hydroxybutyrate")
"poly-3-hydroxyoctanoate"	("poly-3-hydroxyoctanoate" "poly-3-hydroxyoctanoate<sub>(n)</sub>" "poly-3-hydroxyoctanoate<sub>(n-m)</sub>" "poly-3-hydroxyoctanoate<sub>(m)</sub>")	
"polyisoprenyl-poly(ribitol phosphate) teichoic acid (S. aureus)"	("polyisoprenyl-poly(ribitol phosphate) teichoic acid (S. aureus)" "4-<i>O</i>-[4-<i>O</i>-(D-alanyl)-2-<i>O</i>-(<i>N</i>-acetyl-glucosaminyl)-ribityl]<sub>n</sub>-(ribityl)-(2R)-glycerophospho]<sup>2</sup>-<i>N</i>-acetyl-&beta;-D-mannosaminyl-(1&rarr;4)-<i>N</i>-acetyl-&alpha;-D-glucosaminyl-diphospho-<i>ditrans,octacis</i>-undecaprenol" "[(4-D-Ala)-(2-GlcNac)-Rbo]<sub>n</sub>-Rbo-P-Gro-P-Gro-P-ManNAc-GlcNAc-PP-undecaprenol")	("4-<i>O</i>-[4-<i>O</i>-(D-alanyl)-2-<i>O</i>-(<i>N</i>-acetyl-glucosaminyl)-ribityl]<sub>n</sub>-(ribityl)-(2R)-glycerophospho]<sup>2</sup>-<i>N</i>-acetyl-&beta;-D-mannosaminyl-(1&rarr;4)-<i>N</i>-acetyl-&alpha;-D-glucosaminyl-diphospho-<i>ditrans,octacis</i>-undecaprenol" "[(4-D-Ala)-(2-GlcNac)-Rbo]<sub>n</sub>-Rbo-P-Gro-P-Gro-P-ManNAc-GlcNAc-PP-undecaprenol")
"polyisoprenyl-wall teichoic acid (<i>B. subtilis</i> W23)"	("polyisoprenyl-wall teichoic acid (<i>B. subtilis</i> W23)" "4-<i>O</i>-[4-<i>O</i>-(D-alanyl)-2-<i>O</i>-(&beta;-D-glucosyl)-ribityl]<sub>n</sub>-(ribityl)-(2R)-glycerophospho]-<i>N</i>-acetyl-&beta;-D-mannosaminyl-(1&rarr;4)-<i>N</i>-acetyl-&alpha;-D-glucosaminyl-diphospho-<i>ditrans,octacis</i>-undecaprenol" "[(4-D-Ala)-(2-Glc)-Rbo]<sub>n</sub>-Rbo-P-Gro-P-ManNAc-GlcNAc-PP-undecaprenol")	("4-<i>O</i>-[4-<i>O</i>-(D-alanyl)-2-<i>O</i>-(&beta;-D-glucosyl)-ribityl]<sub>n</sub>-(ribityl)-(2R)-glycerophospho]-<i>N</i>-acetyl-&beta;-D-mannosaminyl-(1&rarr;4)-<i>N</i>-acetyl-&alpha;-D-glucosaminyl-diphospho-<i>ditrans,octacis</i>-undecaprenol" "[(4-D-Ala)-(2-Glc)-Rbo]<sub>n</sub>-Rbo-P-Gro-P-ManNAc-GlcNAc-PP-undecaprenol")
"polyneuridine aldehyde"	("polyneuridine aldehyde")	
"polysaccharides containing &beta;-D-mannuronate residues"	("polysaccharides containing &beta;-D-mannuronate residues")	
"polysaccharides containing a terminal &alpha;-L-guluronate group"	("polysaccharides containing a terminal &alpha;-L-guluronate group")	
"polyvinyl alcohol<sub>(n)</sub>"	("polyvinyl alcohol<sub>(n)</sub>" "hydroxyethylene" "ethenol" "alcotex 17F-H" "PVA")	("hydroxyethylene" "ethenol" "alcotex 17F-H" "PVA")
"porphobilinogen"	("porphobilinogen")	
"porphyrin-ring"	("porphyrin-ring")	
"portulacaxanthin II"	("portulacaxanthin II" "tyrosine-betaxanthin")	("tyrosine-betaxanthin")
"potassium chloride"	("potassium chloride")	
"potassium cyanide"	("potassium cyanide" "KCN" "kalium cyanid")	("KCN" "kalium cyanid")
"ppGpp"	("ppGpp" "guanosine tetraphosphate" "guanosine 5'-diphosphate,3'-diphosphate" "guanosine 3',5'-bispyrophosphate" "guanosine 3',5'-bis(diphosphate)" "guanosine 3'-diphosphate 5'-diphosphate" "magic spot" "guanosine-5',3'-tetraphosphate")	("guanosine tetraphosphate" "guanosine 5'-diphosphate,3'-diphosphate" "guanosine 3',5'-bispyrophosphate" "guanosine 3',5'-bis(diphosphate)" "guanosine 3'-diphosphate 5'-diphosphate" "magic spot" "guanosine-5',3'-tetraphosphate")
"pppGpp"	("pppGpp" "guanosine pentaphosphate" "guanosine 3'-diphosphate 5'-triphosphate" "guanosine 5'-triphosphate,3'-diphosphate")	("guanosine pentaphosphate" "guanosine 3'-diphosphate 5'-triphosphate" "guanosine 5'-triphosphate,3'-diphosphate")
"pratensein"	("pratensein" "pratensin" "3'-hydroxy-biochanin A")	("pratensin" "3'-hydroxy-biochanin A")
"preQ<sub>0</sub> at position 15 of an archaeal tRNA"	("preQ<sub>0</sub> at position 15 of an archaeal tRNA" "7-cyano-7-deazaguanine at position 15 in archaeal tRNA" "7-cyano-7-carbaguanine at position 15 in archaeal tRNA" "preQ<sub>0</sub> at position 15 in archaeal tRNA" "7-cyano-7-carbaguanine<sup>15</sup> in archaeal tRNA" "7-cyano-7-deazaguanine<sup>15</sup> in archaeal tRNA" "preQ<sub>0</sub><sup>15</sup> in archaeal tRNA")	("7-cyano-7-deazaguanine at position 15 in archaeal tRNA" "7-cyano-7-carbaguanine at position 15 in archaeal tRNA" "preQ<sub>0</sub> at position 15 in archaeal tRNA" "7-cyano-7-carbaguanine<sup>15</sup> in archaeal tRNA" "7-cyano-7-deazaguanine<sup>15</sup> in archaeal tRNA" "preQ<sub>0</sub><sup>15</sup> in archaeal tRNA")
"preQ<sub>1</sub>"	("preQ<sub>1</sub>" "7-aminomethyl-7-deazaguanine" "7-aminomethyl-7-carbaguanine")	("7-aminomethyl-7-deazaguanine" "7-aminomethyl-7-carbaguanine")
"precorrin-1"	("precorrin-1")	
"precorrin-2"	("precorrin-2" "dihydrosirohydrochlorin")	("dihydrosirohydrochlorin")
"prephenate"	("prephenate" "Prephenic acid")	
"prephytoene diphosphate"	("prephytoene diphosphate" "(1R,2R,3R)-prephytoene diphosphate")	("(1R,2R,3R)-prephytoene diphosphate")
"presqualene diphosphate"	("presqualene diphosphate")	
"preuroporphyrinogen"	("preuroporphyrinogen" "hydroxymethylbilane")	("hydroxymethylbilane")
"primary fluorescent chlorophyll catabolite"	("primary fluorescent chlorophyll catabolite" "pFCC" "(82R,12S,13S)-12-(2-carboxyethyl)-3-ethyl-1-formyl-82-(methoxycarbonyl)-2,7,13,17-tetramethyl-18-vinyl-12,13-dihydro-8,10-ethanobilene-b-81,19(16H)-dione")	("pFCC" "(82R,12S,13S)-12-(2-carboxyethyl)-3-ethyl-1-formyl-82-(methoxycarbonyl)-2,7,13,17-tetramethyl-18-vinyl-12,13-dihydro-8,10-ethanobilene-b-81,19(16H)-dione")
"primeverose"	("primeverose" "6-<i>O</i>-(&beta;-D-xylopyranosyl)-D-glucopyranose" "&beta;-D-xylopyranosyl-(1-6)-D-glucopyranose")	("6-<i>O</i>-(&beta;-D-xylopyranosyl)-D-glucopyranose" "&beta;-D-xylopyranosyl-(1-6)-D-glucopyranose")
"progesterone"	("progesterone" "pregn-4-ene-3,20-dione")	("pregn-4-ene-3,20-dione")
"prolycopene"	("prolycopene" "7,9,9',7'-tetra-<i>cis</i>-lycopene" "9,9'-di-<i>cis</i>-&zeta;-carotene" "7,9,9',7'-<i>tetracis</i>-lycopene")	("7,9,9',7'-tetra-<i>cis</i>-lycopene" "9,9'-di-<i>cis</i>-&zeta;-carotene" "7,9,9',7'-<i>tetracis</i>-lycopene")
"propan-1-ol"	("propan-1-ol" "osmosol extra" "optal" "1-hydroxypropane" "ethylcarbinol" "1-propanol" "n-propanol" "propanol" "propylalcohol")	("osmosol extra" "optal" "1-hydroxypropane" "ethylcarbinol" "1-propanol" "n-propanol" "propanol" "propylalcohol")
"propane-1,2-diol"	("propane-1,2-diol" "1,2-PDO" "propylene glycol" "1,2-propanediol")	("1,2-PDO" "propylene glycol" "1,2-propanediol")
"propane-1,3-diamine"	("propane-1,3-diamine" "trimethylenediamine" "1,3-propanediamine" "1,3-diaminopropane" "1,3-DAP")	("trimethylenediamine" "1,3-propanediamine" "1,3-diaminopropane" "1,3-DAP")
"propanoate"	("propanoate" "propionic acid" "ethylformic acid" "methylacetic acid" "propionate")	("propionic acid" "ethylformic acid" "methylacetic acid" "propionate")
"propanoyl-CoA"	("propanoyl-CoA" "n-propionyl-CoA" "propionyl-CoA" "propionyl-coenzyme A")	("n-propionyl-CoA" "propionyl-CoA" "propionyl-coenzyme A")
"prostaglandin E<sub>2</sub>"	("prostaglandin E<sub>2</sub>" "dinoprostone" "(5Z,13E)-(15S)-11&alpha;15-dihydroxy-9-oxoprost-13-enoate" "prostglandin E<sub>2</sub>" "(5<i>Z</i>,13<i>E</i>)-(15<i>S</i>)-11,15-dihydroxy-9-oxoprosta-5,13-dienoate" "PGE2" "Prostglandin E2" "(5Z,13E)-(15S)-11&alpha;,15-dihydroxy-9-oxoprosta-5,13-dienoate" "(5Z,13E)-(15S)-11&alpha;15-Dihydroxy-9-oxoprost-13-enoate" "Dinoprostone")	("dinoprostone" "(5Z,13E)-(15S)-11&alpha;15-dihydroxy-9-oxoprost-13-enoate" "prostglandin E<sub>2</sub>" "(5<i>Z</i>,13<i>E</i>)-(15<i>S</i>)-11,15-dihydroxy-9-oxoprosta-5,13-dienoate" "PGE2" "Prostglandin E2" "(5Z,13E)-(15S)-11&alpha;,15-dihydroxy-9-oxoprosta-5,13-dienoate" "(5Z,13E)-(15S)-11&alpha;15-Dihydroxy-9-oxoprost-13-enoate" "Dinoprostone")
"prostaglandin F<sub>2&alpha;</sub>"	("prostaglandin F<sub>2&alpha;</sub>" "(+)-prostaglandin F2a" "dinaprost" "enzaprost" "enzaprost F" "prostaglandin F2" "(5z,13e)-(15s)-9-&alpha;,11-&alpha;,15-trihydroxyprosta-5,13-dienoate" "prostarmon F" "prostin F<sub>2&alpha;</sub>" "protamodin" "Protamodin" "Prostin F2 &alpha;" "Prostarmon F" "Prostaglandin F2a" "Prostaglandin F2" "PGF2a" "Enzaprost F" "Enzaprost" "Dinaprost" "7-[3, 5-dihydroxy-2-(3-hydroxyl-1-octenyl) cyclopentyl]-5-heptenoic acid" "(5<i>Z</i>,13<i>E</i>)-(15<i>S</i>)-9,11,15-trihydroxyprosta-5,13-dienoate" "amoglandin" "cyclosin" "dinoprost" "panacelan" "(+)-Prostaglandin F2a")	("(+)-prostaglandin F2a" "dinaprost" "enzaprost" "enzaprost F" "prostaglandin F2" "(5z,13e)-(15s)-9-&alpha;,11-&alpha;,15-trihydroxyprosta-5,13-dienoate" "prostarmon F" "prostin F<sub>2&alpha;</sub>" "protamodin" "Protamodin" "Prostin F2 &alpha;" "Prostarmon F" "Prostaglandin F2a" "Prostaglandin F2" "PGF2a" "Enzaprost F" "Enzaprost" "Dinaprost" "7-[3, 5-dihydroxy-2-(3-hydroxyl-1-octenyl) cyclopentyl]-5-heptenoic acid" "(5<i>Z</i>,13<i>E</i>)-(15<i>S</i>)-9,11,15-trihydroxyprosta-5,13-dienoate" "amoglandin" "cyclosin" "dinoprost" "panacelan" "(+)-Prostaglandin F2a")
"prostaglandin-H<sub>2</sub>"	("prostaglandin-H<sub>2</sub>" "(5Z, 13E)-(15S)-9&alpha;,11&alpha;-epidioxy-15-hydroxyprosta-5,13-dienoate" "(5Z,13E)-(15S)-9&alpha;,11&alpha;-epidioxy-15-hydroxyprosta-5,13-dienoate" "(5Z,9&alpha;,11&alpha;,13E,15S)-9,11-epidioxy-15-hydroxy-prosta-5,13-dienoate")	("(5Z, 13E)-(15S)-9&alpha;,11&alpha;-epidioxy-15-hydroxyprosta-5,13-dienoate" "(5Z,13E)-(15S)-9&alpha;,11&alpha;-epidioxy-15-hydroxyprosta-5,13-dienoate" "(5Z,9&alpha;,11&alpha;,13E,15S)-9,11-epidioxy-15-hydroxy-prosta-5,13-dienoate")
"protochlorophyllide <i>a</i>"	("protochlorophyllide <i>a</i>" "monovinyl protochlorophyllide <i>a</i>")	("monovinyl protochlorophyllide <i>a</i>")
"protodioscin"	("protodioscin")	
"protopanaxadiol"	("protopanaxadiol" "protopanaxadiol-type ginsenoside aglycone")	("protopanaxadiol-type ginsenoside aglycone")
"protopanaxatriol"	("protopanaxatriol" "protopanaxatriol-type ginsenoside aglycone")	("protopanaxatriol-type ginsenoside aglycone")
"protoporphyrin IX"	("protoporphyrin IX")	
"protoporphyrinogen IX"	("protoporphyrinogen IX" "21H,23H-Porphine-2,18-dipropanoic acid, 7,12-diethenyl-5,10,15,20,22,24-hexahydro-3,8,13,17-tetramethyl-" "protoporphyrinogen")	("protoporphyrinogen")
"prunetin"	("prunetin")	
"pseudobaptigenin"	("pseudobaptigenin")	
"pseudonigeran"	("pseudonigeran")	
"pseudooxynicotine"	("pseudooxynicotine" "1-butanone, 4-(methylamino)-1-(3-pyridinyl)-" "4-(methylamino)-1-(3-pyridyl)-1-butanone" "4-(methylamino)-1-(pyridin-3-yl)butan-1-one")	("1-butanone, 4-(methylamino)-1-(3-pyridinyl)-" "4-(methylamino)-1-(3-pyridyl)-1-butanone" "4-(methylamino)-1-(pyridin-3-yl)butan-1-one")
"pseudotropine"	("pseudotropine")	
"pseudouridine"	("pseudouridine")	
"pseudouridine 5'-phosphate"	("pseudouridine 5'-phosphate")	
"psoralen"	("psoralen" "7H-Furo[3,2-g][1]benzopyran-7-one" "6-hydroxy-5-benzofuranacrylic acid &gamma;-lactone" "ficusin" "furocoumarin")	("7H-Furo[3,2-g][1]benzopyran-7-one" "6-hydroxy-5-benzofuranacrylic acid &gamma;-lactone" "ficusin" "furocoumarin")
"pteridine-ring"	("pteridine-ring")	
"pteroate"	("pteroate" "4-{[(2-amino-4-hydroxypteridin-6-yl)methyl]amino}benzoate")	("4-{[(2-amino-4-hydroxypteridin-6-yl)methyl]amino}benzoate")
"pterostilbene"	("pterostilbene")	
"pullulan"	("pullulan")	
"purine"	("purine")	
"purine-ring"	("purine-ring")	
"putrescine"	("putrescine" "1,4-butanediamine" "diaminobutane" "1,4-diaminobutane" "1,4-butanediamine" "tetramethylenediamine")	("diaminobutane" "1,4-diaminobutane" "1,4-butanediamine" "tetramethylenediamine")
"pyrazole"	("pyrazole" "1,2-diazole")	("1,2-diazole")
"pyrethrin I"	("pyrethrin I")	
"pyridine-ring"	("pyridine-ring")	
"pyridoxal"	("pyridoxal")	
"pyridoxal 5'-phosphate"	("pyridoxal 5'-phosphate" "PLP" "pyridoxal phosphate" "pyridoxal-5P" "pyridoxal 5-phosphate" "pyridoxal-P" "vitamin B6" "PLP")	("PLP" "pyridoxal phosphate" "pyridoxal-5P" "pyridoxal 5-phosphate" "pyridoxal-P" "vitamin B6")
"pyridoxamine 5'-phosphate"	("pyridoxamine 5'-phosphate" "pyridoxamine phosphate" "PMP")	("pyridoxamine phosphate" "PMP")
"pyridoxine"	("pyridoxine" "vitamin B<SUB>6</SUB>" "2-methyl-3-hydroxy-4,5-bis(hydroxy-methyl) pyridine" "pyridoxol")	("vitamin B<SUB>6</SUB>" "2-methyl-3-hydroxy-4,5-bis(hydroxy-methyl) pyridine" "pyridoxol")
"pyridoxine 5'-phosphate"	("pyridoxine 5'-phosphate" "pyridoxol 5'-phosphate" "pyridoxine 5-phosphate" "pyridoxine phosphate" "pyridoxine-5P" "pyridoxine-P" "[5-hydroxy-4-(hydroxymethyl)-6-methylpyridin-3-yl]methyl phosphate")	("pyridoxol 5'-phosphate" "pyridoxine 5-phosphate" "pyridoxine phosphate" "pyridoxine-5P" "pyridoxine-P" "[5-hydroxy-4-(hydroxymethyl)-6-methylpyridin-3-yl]methyl phosphate")
"pyrimethamine"	("pyrimethamine")	
"pyropheophorbide <i>a</i>"	("pyropheophorbide <i>a</i>")	
"pyrroloquinoline quinone"	("pyrroloquinoline quinone" "coenzyme PQQ" "4,5-dihydro-4,5-dioxo-1H-pyrrolo[2,3-5,6]quinoline-2,7,9-tricarboxylic acid" "2,7,9-tricarboxy-1H-pyrrolo(2,3-f)quinoline-4,5-dione" "2,4,6-tricarboxylic-pyrrolo[2,3-5,6]quinoline 8,9-quinone" "4,5-dioxo-3&alpha;,4,5,6,7,8,9,9&beta;-octahydro-1H pyrrolo[2,3-f]quinoline-2,7,9-tricarboxylate" "4,5-dioxo-4,5-dihydro-1H-pyrrolo[2,3-f]quinoline-2,7,9-tricarboxylate" "PQQ" "methoxatin" "2,7,9-tricarboxy-1H-pyrrolo[2,3-<i>f</i>]quinoline-4,5-dione")	("coenzyme PQQ" "4,5-dihydro-4,5-dioxo-1H-pyrrolo[2,3-5,6]quinoline-2,7,9-tricarboxylic acid" "2,7,9-tricarboxy-1H-pyrrolo(2,3-f)quinoline-4,5-dione" "2,4,6-tricarboxylic-pyrrolo[2,3-5,6]quinoline 8,9-quinone" "4,5-dioxo-3&alpha;,4,5,6,7,8,9,9&beta;-octahydro-1H pyrrolo[2,3-f]quinoline-2,7,9-tricarboxylate" "4,5-dioxo-4,5-dihydro-1H-pyrrolo[2,3-f]quinoline-2,7,9-tricarboxylate" "PQQ" "methoxatin" "2,7,9-tricarboxy-1H-pyrrolo[2,3-<i>f</i>]quinoline-4,5-dione")
"pyrrolyl-2-carboxyl-2-carboxyl-<i>S</i>-[PigJ acyl-carrier protein]"	("pyrrolyl-2-carboxyl-2-carboxyl-<i>S</i>-[PigJ acyl-carrier protein]")	
"pyrrolyl-2-carboxyl-<i>S</i>-[PigG peptidyl-carrier protein]"	("pyrrolyl-2-carboxyl-<i>S</i>-[PigG peptidyl-carrier protein]")	
"pyruvate"	("pyruvate" "alpha-ketopropionic acid" "BTS" "&alpha;-ketopropionic acid" "acetylformic acid" "pyroracemic acid" "2-oxopropanoic acid" "pyruvic acid" "2-oxopropanoate" "2-oxo-propionic acid")	("alpha-ketopropionic acid" "BTS" "&alpha;-ketopropionic acid" "acetylformic acid" "pyroracemic acid" "2-oxopropanoic acid" "pyruvic acid" "2-oxopropanoate" "2-oxo-propionic acid")
"quercetin"	("quercetin" "3,5,7,3',4'-pentahydroxyflavone" "3,5,7,3',4'-pentahydroflavone")	("3,5,7,3',4'-pentahydroxyflavone" "3,5,7,3',4'-pentahydroflavone")
