Class ID,Preferred Label,Synonyms,Definitions,Obsolete,CUI,Semantic Types,Parents,achieves_planned_objective,alternative term,assumes values specified by,concretizes,Contributor,Creator,curator note,Date,declares,definition,definition source,denotes,derives from,Description,editor note,editor preferred term,estimator of,example of usage,executes,Format,has coordinate unit label,has curation status,has denominator,has function,has grain,has measurement datum,has measurement unit label,has member,has numerator,has part,has participant,has quality,has role,has specified value,has time stamp,has value,has value specification,has x coordinate value,has y coordinate value,has_specified_input,has_specified_output,http://data.bioontology.org/metadata/obo/part_of,http://data.bioontology.org/metadata/prefixIRI,http://data.bioontology.org/metadata/treeView,http://protege.stanford.edu/plugins/owl/protege#defaultLanguage,http://purl.org/dc/elements/1.1/license,http://purl.org/dc/elements/1.1/rights,http://purl.org/dc/elements/1.1/source,http://usefulinc.com/ns/doap#bug-database,http://usefulinc.com/ns/doap#homepage,http://usefulinc.com/ns/doap#mailing-list,http://www.w3.org/2002/07/owl#versionInfo,IEDB alternative term,imported from,inheres in,is about,is bearer of,is concretized as,is declared by,is denoted by,is duration of,is function of,is located in,is member of,is member of organization,is part of,is preceded by,is realized by,is role of,is_proxy_for,is_specified_input_of,is_specified_output_of,is_supported_by_data,ISA alternative term,participates in,precedes,preferred mathematical notation,Python command,R command,realizes,s depends on,specifies value of,STATO alternative term,Subject and Keywords,term editor,Title
http://purl.obolibrary.org/obo/OBI_0000245,organization,,"An entity that can bear roles, has members, and has a set of organization rules. Members of organizations are either organizations themselves or individual people. Members can bear specific organization member roles that are determined in the organization rules. The organization rules also determine how decisions are made on behalf of the organization by the organization members.",false,,,http://purl.obolibrary.org/obo/BFO_0000040,,,,,,,,,,"An entity that can bear roles, has members, and has a set of organization rules. Members of organizations are either organizations themselves or individual people. Members can bear specific organization member roles that are determined in the organization rules. The organization rules also determine how decisions are made on behalf of the organization by the organization members.",GROUP: OBI,,,,,organization,,PMID: 16353909.AAPS J. 2005 Sep 22;7(2):E274-80. Review. The joint food and agriculture organization of the United Nations/World Health Organization Expert Committee on Food Additives and its role in the evaluation of the safety of veterinary drug residues in foods.,,,,http://purl.obolibrary.org/obo/IAO_0000122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/obi.owl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PERSON: Alan Ruttenberg|PERSON: Bjoern Peters|PERSON: Susanna Sansone|PERSON: Philippe Rocca-Serra,
http://purl.obolibrary.org/obo/STATO_0000282,F-statistic,,F statistic is a statistic computed from observations and used to produce a p-value in statistical test when compared to a F distribution. the F statistic is the ratio of two scaled sums of squares reflecting different sources of variability,false,,,http://purl.obolibrary.org/obo/STATO_0000039,,,,,,,,,,F statistic is a statistic computed from observations and used to produce a p-value in statistical test when compared to a F distribution. the F statistic is the ratio of two scaled sums of squares reflecting different sources of variability,STATO,,,,,,,,,,,http://purl.obolibrary.org/obo/IAO_0000122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/STATO_0000086,,,,,,F,,,,,,,,Orlaith Burke|Alejandra Gonzalez-Beltran|Philippe Rocca-Serra,
http://purl.obolibrary.org/obo/STATO_0000009,cartesian coordinate system,,"A Cartesian coordinate system is a coordinate system that specifies each point uniquely in a plane by a pair of numerical coordinates, which are the signed distances from the point to two fixed perpendicular directed lines, measured in the same unit of length.",false,,,http://purl.obolibrary.org/obo/STATO_0000010,,,,,,,,,,"A Cartesian coordinate system is a coordinate system that specifies each point uniquely in a plane by a pair of numerical coordinates, which are the signed distances from the point to two fixed perpendicular directed lines, measured in the same unit of length.",http://en.wikipedia.org/wiki/Cartesian_coordinate_system,,,,,,,,,,,http://purl.obolibrary.org/obo/IAO_0000122,,,,,,,,http://purl.obolibrary.org/obo/STATO_0000011|http://purl.obolibrary.org/obo/STATO_0000026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alejandra Gonzalez-Beltran|Orlaith Burke|Philippe Rocca-Serra,
http://purl.obolibrary.org/obo/BFO_0000007,process,,A processual entity  that is a maximally connected spatiotemporal whole and has bona fide beginnings and endings corresponding to real discontinuities.,false,,,http://purl.obolibrary.org/obo/BFO_0000003,,,,,,,,,,A processual entity  that is a maximally connected spatiotemporal whole and has bona fide beginnings and endings corresponding to real discontinuities.,,,,,,process,,the life of an organism|the process of sleeping|the process of cell-division,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/obi.owl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/BFO_0000018,zero dimensional region,,A spatial region  with no dimensions.,false,,,http://purl.obolibrary.org/obo/BFO_0000006,,,,,,,,,,A spatial region  with no dimensions.,,,,,,zero dimensional region,,a point,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/obi.owl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/STATO_0000090,dichotomous variable,,"a dichotomous variable  is a categorical variable  which is defined to have only 2 categories or possible values|'has part' exactly 1 ('categorical measurement datum'
 and ('has category label' exactly 2 'categorical label'))",false,,,http://purl.obolibrary.org/obo/STATO_0000252|http://purl.obolibrary.org/obo/STATO_0000087,,,,,,,,,,a dichotomous variable  is a categorical variable  which is defined to have only 2 categories or possible values,http://udel.edu/~mcdonald/statvartypes.html|AGB-PRS,,,,,,,,,,,http://purl.obolibrary.org/obo/IAO_0000122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Orlaith Burke|Alejandra Gonzalez-Beltran|Philippe Rocca-Serra,
http://purl.obolibrary.org/obo/OBI_0001442,q-value,,,false,,,http://purl.obolibrary.org/obo/OBI_0000071|http://purl.obolibrary.org/obo/OBI_0000662,,FDR adjusted p-value,,,,,,,,,,,,,Addition of restriction 'output of null hypothesis testing' by AGB and PRS while working on STATO,q-value,,,,,,http://purl.obolibrary.org/obo/IAO_0000122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/obi.owl,,http://purl.obolibrary.org/obo/STATO_0000057,,,,,,,,,,,,,,,,,,,,,q,,,,,,,,PERS:Philippe Rocca-Serra,
http://purl.obolibrary.org/obo/NCBITaxon_2157,Archaea,,,false,,,http://purl.obolibrary.org/obo/OBI_0100026,,,,,,,,,,,,,,,,Archaea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/ncbitaxon.owl|http://purl.obolibrary.org/obo/obi.owl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/STATO_0000142,correlation coefficient,r|r statistics,The correlation coefficient of two variables in a data sample is their covariance divided by the product of their individual standard deviations. It is a normalized measurement of how the two are linearly related.,false,,,http://purl.obolibrary.org/obo/STATO_0000085|http://purl.obolibrary.org/obo/IAO_0000109,,,,,,,,,,The correlation coefficient of two variables in a data sample is their covariance divided by the product of their individual standard deviations. It is a normalized measurement of how the two are linearly related.,STATO,,,,,,,,,,,http://purl.obolibrary.org/obo/IAO_0000122,,,,,,,http://purl.obolibrary.org/obo/STATO_0000301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/STATO_0000175,,,,,,,,,,,,r|r statistics,,Orlaith Burke|Alejandra Gonzalez-Beltran|Philippe Rocca-Serra,
http://purl.obolibrary.org/obo/STATO_0000271,permutation numbering,,"permutation numbering is a data tranformation allowing to count the number of possible permutations of elements in a set of size n, each element occurring exactly once. This number is factorial n.",false,,,http://purl.obolibrary.org/obo/OBI_0200000,,,,,,,,,,"permutation numbering is a data tranformation allowing to count the number of possible permutations of elements in a set of size n, each element occurring exactly once. This number is factorial n.",STATO,,,,,,,,,,,http://purl.obolibrary.org/obo/IAO_0000122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Orlaith Burke|Alejandra Gonzalez-Beltran|Philippe Rocca-Serra,
http://purl.obolibrary.org/obo/STATO_0000323,contrast weight matrix,contrast weights,"a contrast weight matrix is a information content entity which holds a set of contrast weight, coefficient used in a weighting sum of means defining a contrast",false,,,http://purl.obolibrary.org/obo/IAO_0000030,,,,,,,,,,"a contrast weight matrix is a information content entity which holds a set of contrast weight, coefficient used in a weighting sum of means defining a contrast",STATO,,,,,,,"[1,0,0]",,,,,,,,,,,,http://purl.obolibrary.org/obo/STATO_0000322,,,,,,,,,,,,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/STATO_0000290,,,,,,,,,,,,,,,,,,,,,,,,,,,contrast weights,,Tom Nichols|Alejandra Gonzalez-Beltran|Orlaith Burke|Camille Maumet|Philippe Rocca-Serra,
http://purl.obolibrary.org/obo/OBI_0000164,cDNA library,,,false,,,http://purl.obolibrary.org/obo/OBI_0000731,,,,,,,,,,,GROUP: PSI,,,,,cDNA library,,PMID:6110205. collection of cDNA derived from mouse splenocytes.,,,,http://purl.obolibrary.org/obo/IAO_0000123,,,http://purl.obolibrary.org/obo/OBI_0000731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/obi.owl,,,,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/OBI_0600064,,,,,,,,,,,,,PERSON: Philippe Rocca-Serra|PERSON: Luisa Montecchi,
http://purl.obolibrary.org/obo/STATO_0000182,odds ratio,OR,"Odds ratio is a ratio that measures effect size, that is the strength of association between 2 dichotomous variables, one describing an exposure and one describing an outcome.
It represents the odds that an outcome will occur given a particular exposure, compared to the odds of the outcome occurring in the absence of that exposure ( the probability of the event occuring divided by the probability of an event not occurring). The odds ratio is a ratio of describing the strength of association or non-independence between two binary data values by forming the ratio of the odds for the first group and the odds for the second group. Odds ratio are used when one wants to compare the odds of something occurring to two different groups. ",false,,,http://purl.obolibrary.org/obo/STATO_0000085|http://purl.obolibrary.org/obo/STATO_0000300,,,,,,,,,,"Odds ratio is a ratio that measures effect size, that is the strength of association between 2 dichotomous variables, one describing an exposure and one describing an outcome.
It represents the odds that an outcome will occur given a particular exposure, compared to the odds of the outcome occurring in the absence of that exposure ( the probability of the event occuring divided by the probability of an event not occurring). The odds ratio is a ratio of describing the strength of association or non-independence between two binary data values by forming the ratio of the odds for the first group and the odds for the second group. Odds ratio are used when one wants to compare the odds of something occurring to two different groups. ","http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2938757/
http://www.stats.org/stories/2008/odds_ratios_april4_2008.html",,,,,,,,,,,http://purl.obolibrary.org/obo/IAO_0000122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/BFO_0000016|http://purl.obolibrary.org/obo/OBI_0001404,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/STATO_0000175,,,,,,,,,,,,OR,,Alejandra Gonzalez-Beltran|Orlaith Burke|Philippe Rocca-Serra,
http://purl.obolibrary.org/obo/STATO_0000385,standard error of a contrast estimate,,an estimate of the standard deviation of a contrast estimate sampling distribution.,false,,,http://purl.obolibrary.org/obo/IAO_0000109,,,,,,,,,,an estimate of the standard deviation of a contrast estimate sampling distribution.,https://github.com/ISA-tools/stato/pull/37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thomas Nichols|Alejandra Gonzalez-Beltran|Camille Maumet|Philippe Rocca-Serra,
http://purl.obolibrary.org/obo/OBI_0000372,material separation function,,A material separation function is a function that increases the resolution between two or more material entities. The  to distinction between the entities is usually based on some associated physical quality.,false,,,http://purl.obolibrary.org/obo/BFO_0000034,,,,,,,,,,A material separation function is a function that increases the resolution between two or more material entities. The  to distinction between the entities is usually based on some associated physical quality.,,,,,,material separation function,,,,,,http://purl.obolibrary.org/obo/IAO_0000122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/obi.owl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Daniel Schober|Frank Gibson|Bill Bug|Melanie Courtot,
http://purl.obolibrary.org/obo/OBI_0000086,reagent role,,"A role inhering in a biological or chemical entity that is intended to be applied in a scientific technique to participate (or have molecular components that participate) in a chemical reaction that facilitates the generation of data about some entity distinct from the bearer, or the generation of some specified material output distinct from the bearer.",false,,,http://purl.obolibrary.org/obo/BFO_0000023,,reagent,,,,,,,,"A role inhering in a biological or chemical entity that is intended to be applied in a scientific technique to participate (or have molecular components that participate) in a chemical reaction that facilitates the generation of data about some entity distinct from the bearer, or the generation of some specified material output distinct from the bearer.",PERSON:Matthew Brush,,,,,reagent role,,"Buffer, dye, a catalyst, a solvating agent.",,,,http://purl.obolibrary.org/obo/IAO_0000120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/obi.owl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PERSON:Matthew Brush,
http://purl.obolibrary.org/obo/OBI_0000097,participant under investigation role,,A role that is realized through the execution of a study design in which the bearer of the role participates and in which data about that bearer is collected.,false,,,http://purl.obolibrary.org/obo/BFO_0000023,,,,,,,,,,A role that is realized through the execution of a study design in which the bearer of the role participates and in which data about that bearer is collected.,OBI,,,,"A participant can realize both ""specimen role"" and ""participant under investigation role"" at the same time. However ""participant under investigation role"" is distinct from ""specimen role"", since a specimen could somehow be involved in an investigation without being the thing that is under investigation.",participant under investigation role,,,,,,http://purl.obolibrary.org/obo/IAO_0000122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/obi.owl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GROUP:  Role Branch,
http://purl.obolibrary.org/obo/STATO_0000181,Hardy-Weinberg equilibrium testing,,Hardy-Weinberg equilibrium test is a statistical test which aims to evaluate if a population's proportion of allele is stable or not. It is used as means of quality control to evaluate possibility of genotyping error or population structure.,false,,,http://purl.obolibrary.org/obo/OBI_0200000|http://purl.obolibrary.org/obo/STATO_0000191,http://purl.obolibrary.org/obo/STATO_0000224,,,,,,,,,Hardy-Weinberg equilibrium test is a statistical test which aims to evaluate if a population's proportion of allele is stable or not. It is used as means of quality control to evaluate possibility of genotyping error or population structure.,STATO: adapted from wikipedia (http://en.wikipedia.org/wiki/Hardy–Weinberg_principle),,,,,,,,,,,http://purl.obolibrary.org/obo/IAO_0000122,,,,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/STATO_0000053,http://purl.obolibrary.org/obo/OBI_0000175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"> library(HardyWeinberg)
> x <- c(298,489,213)
> HW.test <- HWChisq(x,verbose=TRUE)

http://cran.r-project.org/web/packages/HardyWeinberg/index.html",,,,,,Orlaith Burke|Alejandra Gonzalez-Beltran|Philippe Rocca-Serra,
http://purl.obolibrary.org/obo/STATO_0000193,study group population,statistical sample,"is a population whose individual members realize (may be expressed as) a combination of  inclusion rule values specifications or resulting from a sampling process (e.g. recruitment followed by randomization to group) on which a number of measurements will be carried out, which may be used as input to statistical tests and statistical inference.",false,,,http://purl.obolibrary.org/obo/OBI_0000181,,,,,,,,,,"is a population whose individual members realize (may be expressed as) a combination of  inclusion rule values specifications or resulting from a sampling process (e.g. recruitment followed by randomization to group) on which a number of measurements will be carried out, which may be used as input to statistical tests and statistical inference.",STATO,,,,,,,,,,,http://purl.obolibrary.org/obo/IAO_0000122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,statistical sample,,Orlaith Burke|Alejandra Gonzalez-Beltran|Philippe Rocca-Serra,
